path	line	pattern	snippet
.venv/Lib/site-packages/pygments/lexers/scripting.py	1469	NOTE	# Note: PARAM is not a proper English word, so this is
.venv/Lib/site-packages/pygments/lexers/scripting.py	1502	TODO	# TODO: JES3 statement
.venv/Lib/site-packages/pygments/lexers/sql.py	150	TODO	# TODO: better logging
.venv/Lib/site-packages/pygments/lexers/sql.py	223	FIXME	# FIXME: use inheritance
.venv/Lib/site-packages/pygments/lexers/sql.py	347	TODO	# TODO: better handle multiline comments at the end with
.venv/Lib/site-packages/pygments/lexers/sql.py	588	TODO	# TODO: Backslash escapes?
.venv/Lib/site-packages/pygments/lexers/sql.py	780	NOTE	# Note: Although the first regex supports unquoted all-numeric
.venv/Lib/site-packages/pygments/lexers/sql.py	962	NOTE	# Note: Although the first regex supports unquoted all-numeric
.venv/Lib/site-packages/pygments/lexers/stata.py	87	NOTE	# `"compound string"' and regular "string"; note the former are
.venv/Lib/site-packages/pygments/lexers/stata.py	117	NOTE	# A global is more restricted, so we do follow rules. Note only
.venv/Lib/site-packages/pygments/lexers/tablegen.py	124	NOTE	# Binary/hex numbers. Note that these take priority over names,
.venv/Lib/site-packages/pygments/lexers/templates.py	755	TODO	# TODO support other Python syntax like $foo['bar']
.venv/Lib/site-packages/pygments/lexers/templates.py	1403	FIXME	# FIXME: I want to make these keywords but still parse attributes.
.venv/Lib/site-packages/pygments/lexers/templates.py	1411	NOTE	# note: '\w\W' != '.' without DOTALL.
.venv/Lib/site-packages/pygments/lexers/templates.py	1704	NOTE	# note: '\w\W' != '.' without DOTALL.
.venv/Lib/site-packages/pygments/lexers/templates.py	2168	NOTE	# Note that a backslash is included in the following two patterns
.venv/Lib/site-packages/pygments/lexers/testing.py	199	TODO	# Extract todo items.
.venv/Lib/site-packages/pygments/lexers/textedit.py	140	TODO	# TODO: regexes can have other delims
.venv/Lib/site-packages/pygments/lexers/textedit.py	191	TODO	# TODO: builtins are only subsequent tokens on lines
.venv/Lib/site-packages/pygments/lexers/textfmts.py	217	TODO	# *.todotxt is not a standard extension for Todo.txt files; including it
.venv/Lib/site-packages/pygments/lexers/textfmts.py	222	TODO	# Aliases mapping standard token types of Todo.txt format concepts
.venv/Lib/site-packages/pygments/lexers/textfmts.py	240	TODO	# TODO: Make date regex more ISO 8601 compliant
.venv/Lib/site-packages/pygments/lexers/typst.py	135	FIXME	# FIXME: make this work
.venv/Lib/site-packages/pygments/lexers/ul4.py	55	NOTE	# ``<?note?>...<?end note?>``
.venv/Lib/site-packages/pygments/lexers/ul4.py	62	NOTE	# ``<?note foobar?>``
.venv/Lib/site-packages/pygments/lexers/ul4.py	128	NOTE	# Note mode ignores everything upto the matching ``<?end note?>`` tag
.venv/Lib/site-packages/pygments/lexers/ul4.py	130	NOTE	# Nested ``<?note?>`` tag
.venv/Lib/site-packages/pygments/lexers/ul4.py	132	NOTE	# ``<?end note?>`` tag
.venv/Lib/site-packages/pygments/lexers/urbi.py	34	TODO	# TODO
.venv/Lib/site-packages/pygments/lexers/wgsl.py	390	TODO	# TODO: Treat context-depedendent names specially
.venv/Lib/site-packages/pygments/lexers/wgsl.py	396	TODO	# TODO: templates start and end tokens.
.venv/Lib/site-packages/typing_extensions.py	276	NOTE	# Note that inheriting from this class means that the object will be
.venv/Lib/site-packages/typing_extensions.py	667	NOTE	# NOTE: DO NOT call super() in any methods in this class
.venv/Lib/site-packages/typing_extensions.py	1563	NOTE	# Compare if values differ. Note that even if equal
.venv/Lib/site-packages/typing_extensions.py	3319	TODO	# TODO: Use inspect.VALUE here, and make the annotations lazily evaluated
.venv/Lib/site-packages/typing_extensions.py	3733	NOTE	# Note in <= 3.9 _ConcatenateGenericAlias inherits from list
.venv/Lib/site-packages/yaml/__init__.py	21	XXX	# XXX "Warnings control" is now deprecated. Leaving in the API function to not
.venv/Lib/site-packages/yaml/constructor.py	354	NOTE	# Note: we do not check for duplicate keys, because it's too
.venv/Lib/site-packages/yaml/constructor.py	376	NOTE	# Note: the same code as `construct_yaml_omap`.
.venv/Lib/site-packages/yaml/parser.py	466	NOTE	# Note that while production rules for both flow_sequence_entry and
.venv/Lib/site-packages/yaml/representer.py	180	NOTE	# Note that in some cases `repr(data)` represents a float number
.venv/Lib/site-packages/yaml/resolver.py	39	NOTE	# Note: `add_path_resolver` is experimental.  The API could be changed.
.venv/Lib/site-packages/yaml/scanner.py	187	TODO	# TODO: support for BOM within a stream.
.venv/Lib/site-packages/yaml/scanner.py	191	NOTE	# Note: the order of the following checks is NOT significant.
.venv/Lib/site-packages/yaml/scanner.py	413	NOTE	# Reset simple keys. Note that there could not be a block collection
.venv/Lib/site-packages/yaml/scanner.py	673	NOTE	# No simple keys after plain scalars. But note that `scan_plain` will
.venv/Lib/site-packages/yaml/scanner.py	742	NOTE	# Note that we limit the last rule to the block context (except the
.venv/Lib/site-packages/yaml/scanner.py	761	TODO	# TODO: We need to make tab handling rules more sane. A good rule is
.venv/Lib/site-packages/yaml/scanner.py	1136	NOTE	# Note that we loose indentation rules for quoted scalars. Quoted
.venv/Lib/site-packages/yaml/scanner.py	1374	NOTE	# Note: we do not check if URI is well-formed.
legacy/legacy_makefile_reference.txt	383	OPTIMIZE	# Usage: make models-optimize [VRAM=12000]
legacy/legacy_makefile_reference.txt	690	NOTE	# NOTE: Fail-on-unknown becomes enforced after Phase 3 begins (aggregate target work).
legacy/repo_tests/standards_seed.yaml	3	NOTE	# NOTE: anchors are provisional; adjust to match actual heading slugs in source docs.
que_for_integration/refactor_library/phase_1/library_README.md	155	TODO	# TODO: This function is a candidate for library extraction
que_for_integration/refactor_library/phase_1/setup_library_structure.py	85	TODO	# TODO: Function will be extracted here by automation
que_for_integration/refactor_library/phase_2/PHASE_2_QUICKSTART.md	87	REVIEW	## 📊 Review Results
que_for_integration/refactor_library/phase_2/scan_code_duplicates_USAGE.md	277	REVIEW	### Manual Review (Phase 3)
que_for_integration/refactor_library/phase_2/scan_code_duplicates_USAGE.md	283	REVIEW	# 2. Review summary
que_for_integration/refactor_library/phase_3/PHASE_3_MANUAL_EXTRACTION_GUIDE.md	25	REVIEW	### Step 1: Review Detection Report (5 min)
que_for_integration/refactor_library/phase_3/PHASE_3_MANUAL_EXTRACTION_GUIDE.md	27	REVIEW	**Action:** Locate and review the duplicate group for `_copy_latest`
que_for_integration/refactor_library/phase_3/PHASE_3_MANUAL_EXTRACTION_GUIDE.md	472	REVIEW	# Review report
que_for_integration/refactor_library/phase_3/PHASE_3_QUICKSTART.md	281	REVIEW	**Action:** Review lessons learned, redesign approach
que_for_integration/test_analyzer_concept/TEST_ANALYZER_GUIDE.md	32	REVIEW	### 3. Review the output:
